Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Latin America & Caribbean (excluding high income),LAC,3287608321408.98,3325195872677.88,3363255183545.6,3392688161934.54,3597286414358.75,3738434566278.65,3929747917486.81,4141108138826.22,4308209660897.08,4241824454961.24,4481072174864.07,4672053231569.38,4815069222843.6,4948158408243.34,5012256992483.86,4995342385873.16,4974210664113.72,5055266843088.35,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Latin America & the Caribbean (IDA & IBRD countries),TLA,3757182546680.6,3784389535135.41,3794141737802.79,3854141563520.84,4097279171980.85,4275113984010.66,4504377427922.17,4759487891708.23,4952883403240.64,4858798677879.54,5152710424889.5,5386012654707.15,5539782954563.73,5696348192688.6,5756248867619.36,5758784340302.62,5733925131653.04,5834166344825.39,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Least developed countries: UN classification,LDC,354539901153.702,373264026969.649,393061138833.137,414196412992.39,442833025361.008,479667001542.315,516619558993.375,560455091209.67,600544910441.62,628080110308.546,667272769017.931,693963895589.976,735787622146.262,777716717460.709,820459964396.295,855444544147.259,887235568988.556,930507821924.018,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Low & middle income,LMY,11261676447814.6,11670916897434,12219646328928.7,12869980958934.1,13858576239074.8,14834635124414.9,16017622265222,17394030957395.6,18383381609048.2,18845438703076.8,20251031074492,21492796147256.7,22624111682750,23794411346630.3,24878926451862.9,25846362651547.8,26929655259583.6,28247383344785.9,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Low income,LIC,242734088916.61,253719798109.452,259646116207.821,267388397334.835,281996684829.357,298724436703.162,312994291172.082,331827720900.349,348047490583.533,366346932228.355,392927956726.571,409527360435.479,435644870310.437,460263274783.249,486920544279.246,503610605279.105,519793923606.821,546364857398.003,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Lower middle income,LMC,2455674996347.18,2564619886665.32,2688032405946.8,2854389197479.82,3054168375220.55,3270131892095.36,3511860286797.97,3785814869796.11,3973765298591.14,4176277335874.16,4486999779580.24,4735410279270.31,4982400261355.04,5261877036670.37,5559614586293.11,5873759017466.13,6176228396043.97,6505268884457.72,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Middle East & North Africa,MEA,1828131859120.42,1850453749913.43,1880933985204.28,1983500993167.69,2143072154750.52,2251647687458.44,2386609089092.34,2509351712369.82,2621112983675.96,2635932030675.61,2767867932129.79,2868934332445.67,2980658379965.5,3059989786035.18,3147977031179.43,3229016317176.5,3384830142722.31,3438098658930.03,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Middle East & North Africa (excluding high income),MNA,902717637847.06,922957415277.379,954350580531.753,980789993807.451,1059274874653.17,1107445726081.17,1168055459672.35,1238616755051.62,1281163595574.46,1314677747388.02,1383517142376.51,1370203528164.93,1409479626416.99,1432183190930.33,1462100732869.07,1477363718722.62,1586950090048.72,1634031956885.5,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Middle East & North Africa (IDA & IBRD countries),TMN,895795331461.773,916506418694.036,948004899470.079,973815116319.575,1051698610054.94,1099019516397.67,1160050232201.8,1230778088480.96,1273942810952.16,1306012687115.44,1374620791122.45,1360596317175.5,1398426017429.73,1421628585238.66,1451675530777.2,1465598416882.36,1574795702142.81,1622313771199.07,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Middle income,MIC,11023740204688.7,11422717437660.7,11964260206350.4,12605715263713.9,13578610730273.7,14537381551169.8,15704071877366,17059789459772.8,18032187224896.1,18478009943883.3,19856773794969.2,21080175567878.2,22186260334663.2,23332306850522.3,24391387557708.1,25341623624006.3,26407619148815.8,27698912662804.1,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,North America,NAC,14060741014235,14208952809824.1,14479294373341.5,14871587432840.9,15424480380796.4,15938245426101.8,16362761724328.5,16658294282445.3,16630456481712.4,16165910684040.7,16583580836811.1,16873719088056.7,17240639956499,17543107427996.8,17998797135482.9,18480631549886.3,18753837183579,19194328508917.2,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,OECD members,OED,38262227558110.1,38785213661910.5,39393088456064.1,40166333256123.5,41441817524975.4,42561725560162,43813618431288.5,44914041562695.6,44997490235309.1,43400069735594.3,44647279651025.7,45451855886116.6,46021996083870.2,46676541585964.5,47646126991372.7,48806940212952.1,49654090720003.2,50837273018524.6,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Other small states,OSS,169183615723.691,176482467921.768,184567814303.685,192493735044.914,210924929316.356,223792652150.441,248834871956.713,273560219493.028,294036066594.744,299487878433.22,324296889115.896,349169892965.271,361962582898.147,372896795078.671,383750676223.305,394288960031.746,403236087230.843,411647683291.942,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Pacific island small states,PSS,5339730000.96157,5401779373.70174,5505366379.10735,5618177067.25188,5836655761.86152,5969604025.29027,6117818491.12539,6197005690.47786,6319912406.86065,6235682715.55797,6416546872.32604,6679807317.49835,6797336687.31409,6983945053.12664,7259504468.80312,7496899515.74603,7663213440.51062,7916643517.22803,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Post-demographic dividend,PST,36478902968942.8,37027983955733.6,37599025524814.3,38329474166072.3,39514988537892,40551885740590.9,41701971469037.9,42727428286719.3,42792731446371.3,41262280816571.3,42412404216511.4,43077321571368.2,43557227689921.4,44114402896435.5,44958801161555.8,45909750216629.4,46653036162352.5,47688611639570.6,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Pre-demographic dividend,PRE,554356975852.128,581221962634.618,616554223435.692,614526373855.176,693957052289.175,741355282532.98,794414436856.925,847115476646.913,905383043472.314,951231903444.19,1011298380634.19,1059006230694.98,1126843211448.48,1193692890078.53,1251225163524.05,1291318240707.35,1326963893997.22,1348777788051.27,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Small states,SST,222588217404.517,230924029443.962,240906208173.934,251872408206.213,272650034079.821,287727898148.011,316862797569.062,343649735013.676,365032794500.825,368094597640.765,393982362024.753,419804471978.614,433552337695.796,445240509297.2,456796207443.972,468259935485.262,476126164479.899,484912359300.874,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,South Asia,SAS,1041704856103.35,1086445016372.89,1126831534395.62,1208440939269.08,1299522011922.29,1413485291982.28,1536063421776.77,1674426481090.75,1739441943579.68,1871741720263.34,2042061634081.08,2170091485535.08,2289482810649.46,2428860675693,2598708716003.27,2796479438542.64,2987714650924.27,3182806602491.87,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,South Asia (IDA & IBRD),TSA,1041704856103.35,1086445016372.89,1126831534395.62,1208440939269.08,1299522011922.29,1413485291982.28,1536063421776.77,1674426481090.75,1739441943579.68,1871741720263.34,2042061634081.08,2170091485535.08,2289482810649.46,2428860675693,2598708716003.27,2796479438542.64,2987714650924.27,3182806602491.87,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Sub-Saharan Africa,SSF,805198818575.953,839407187454.015,892869323177.384,930622937045.325,991516660860.025,1053397739164.55,1117931036351.46,1192339328389.5,1256148670372.17,1294011152876.69,1366254396942.11,1428484011735.59,1493474628591.88,1568013672642.89,1641469599913.93,1689677545760.99,1710248662976.26,1753480028104.6,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Sub-Saharan Africa (excluding high income),SSA,804403060529.689,838629961380.811,892083043151.58,929883723618.991,990799270727.081,1052615506670.74,1117074928720.34,1191393639761.8,1255224054120.88,1293097201242.5,1365285978395.57,1427438819465.85,1492416719294.98,1566891947017.57,1640297370634.12,1688447116723.38,1708962282503.08,1752125201950.72,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Sub-Saharan Africa (IDA & IBRD countries),TSS,805198818575.954,839407187454.015,892869323177.384,930622937045.326,991516660860.025,1053397739164.55,1117931036351.46,1192339328389.5,1256148670372.17,1294011152876.69,1366254396942.11,1428484011735.59,1493474628591.88,1568013672642.89,1641469599913.93,1689677545760.99,1710248662976.26,1753480028104.6,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Upper middle income,UMC,8568056789752.42,8858093438455.36,9276223825367.54,9751327422325.74,10524438700445.5,11267245824207.1,12192202283981.8,13273957195384.4,14058396537972,14301732817876.6,15369774015389,16344758235873.9,17203852278557.7,18070427177133.1,18831785028776,19465669333225.6,20227849577104.2,21189317665178.7,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,World,WLD,50060274833266.9,51021457937216.4,52144435942764.1,53654897903168.5,55997818508305.8,58148982542282.4,60644790808458.8,63203628669851.5,64351667473006.8,63236268662831.4,65965875326710.8,68066644977801.6,69777451050515.9,71603821018355.3,73650977392768.3,75754089383592.8,77658144982077.4,80094857689261.6,..
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 03/21/2019,,,,,,,,,,,,,,,,,,,,,,
